sqft,floors,bedrooms,bathrooms,price
5195,2,4,2.5,300000
3960,2,4,2.5,272000
5893,2,4,2.5,418395
6405,2,5,2.5,465000
9400,2,4,2.75,659950
926,3,3,2.25,484950
1968,2,3,2.25,359000
4500,2,4,2.5,519000
14685,2,5,4.5,1.71E+06
7201,2,4,2.75,535000
7644,2,4,3.25,622950
5845,2,3,2.5,515000
6202,2,4,3.5,330000
983,3,3,1.5,318000
2801,2,3,2.5,439000
5279,2,3,2.5,540000
12727,2,4,3.25,1.08E+06
4699,2,4,2.5,435000
89651,2,4,4,2.70E+06
5625,2,4,2.75,1.10E+06
942,3,4,2,293467
4800,2,3,2.5,328000
3582,2,3,3.5,550000
1442,3,3,2,649000
3143,2,4,2.5,435000
4800,2,3,2.5,625000
1483,3,3,1.5,415000
4706,2,3,2.25,400000
4047,3,3,2.5,979000
4831,2,4,2.5,625250
3474,2,4,3.5,665000
3075,2,3,3.25,589500
1452,2,2,3,437000
9000,1,3,1,320000
7475,2,3,2.5,333500
2750,2,3,2.25,430000
8465,2,5,4.5,995500
5002,2,3,3,427874
4228,2,4,2.5,334990
5940,2,4,4,909500
4961,2,3,2,210000
6558,2,4,2.75,952990
851,3,2,1.75,622500
1419,2,3,3.5,515000
13590,2,3,2.5,350000
912,3,1,1.5,310000
5099,2,4,3.5,700000
6786,2,4,2.5,907687
5760,1,2,2.5,741500
5088,2,3,2.5,395000
6370,2,5,2.75,559950
8000,2,4,2.5,215000
7227,2,4,2.5,390000
107157,1,3,2.25,425000
415126,2,3,2.5,472000
9776,2,4,3.5,1.33E+06
9364,2,4,3.5,695000
1279,3,3,2.5,545000
5500,2,4,2.5,389950
1485,3,3,2.25,380000
745,3,4,2,288790
6000,2,3,3,432500
3326,2,3,3.5,615000
3012,2,3,2.5,500000
1146,3,3,2.25,615000
8196,1,4,2.25,500000
1765,2,3,3.5,622000
9234,2,5,3.5,802945
9003,2,4,2.5,1.26E+06
1531,3,3,2.5,598950
4949,2,3,2.5,430000
5150,2,4,2.75,515000
3917,2,2,3,1.26E+06
3692,2.5,4,3.5,400000
1254,2,3,2.5,390000
4293,2,3,2.5,450000
5402,2,5,1.5,804995
4155,2,4,3.25,825000
6355,2,4,2.25,435000
1715,2,3,2.5,398000
3960,2,4,2.5,411605
983,2,3,3.25,315000
1209,3,2,2,455000
1194,2,3,2.5,452950
1468,2,3,1.75,380000
1916,2,2,1.75,340000
5080,2,3,2.5,409950
1165,2,2,1,360000
7757,2,4,4.25,1.60E+06
1443,3,3,1.5,440000
95950,1,2,1.75,730000
7221,1,3,2.25,408000
3862,3,4,2.5,820000
1244,2,2,2.5,360000
4600,2,3,2.5,339990
1020,3,3,2,515000
1166,2,3,1.75,541000
7245,2,4,2.5,375000
5780,2,4,2.5,320000
1058,2,2,2.25,325000
7520,2,5,2.75,740000
6220,2,5,2.75,450000
4400,2,4,2.5,455000
1068,2,3,2.5,292500
51836,1,3,2.5,650000
7872,2,4,2.75,530000
6120,2,5,3.25,829995
5013,2,4,2.75,395000
5500,2,4,2.75,859990
826,2,2,1.5,342500
5838,2,4,2.75,743000
9388,1,3,2.25,345000
2778,2,3,2.5,443000
4337,2,3,2.5,260000
6555,2,4,2.5,810000
5600,2,4,2.75,570000
8100,2,5,3.5,1.56E+06
975,3,2,2.5,840000
2296,3,3,2.5,950000
4682,2,3,2.5,572800
1112,3,3,3,305000
7067,2,5,4.75,1.70E+06
6000,2,4,2.5,445000
8059,2,4,3.5,801000
5376,2,3,2.5,711000
977,2,3,2.25,268500
3825,2,4,2.5,320000
5001,1,4,3.25,500000
6651,2,4,2.5,631625
2210,2,2,2.5,850000
3290,2,3,3.5,600000
16807,2,3,2.75,988500
5166,2,4,3.25,430236
9576,2,3,2.5,1.27E+06
2772,2,4,2.5,689500
1882,2,3,1.5,175003
1249,3,2,2.5,459000
74052,2,4,3.25,1.18E+06
1442,3,3,3.25,358000
4949,2,4,2.5,447055
64626,1.5,3,2.75,415000
9000,2,4,3.25,1.21E+06
1010,2,2,2.25,495000
1380,2,2,2.25,479000
4334,3,3,2.5,1.90E+06
3517,2,3,2.5,249900
4000,2,4,2.5,1.47E+06
10194,2,5,3.75,1.04E+06
6120,2,4,2.5,897000
9470,2,4,2.5,1.10E+06
1193,2,3,2.25,685000
3286,2,3,1.5,295000
946,3,3,2.25,619000
1340,2,2,1.5,439108
2800,2,3,2.25,260000
5557,2,5,2.5,279000
1305,2,3,2.25,380000
6315,2,3,2.5,287000
1251,2,2,1.5,377000
3012,3,4,3.5,649950
1102,3,3,2.5,445000
1692,3,3,2.5,605000
1137,2,3,2.25,475000
1884,3,3,3,399000
8100,2,5,2.75,718000
9160,1,4,3.25,1.40E+06
1663,2,3,2.5,341000
9374,1,2,2.5,818000
1873,3,3,2.25,759000
2262,3,3,3.5,547500
8401,2,5,4.75,2.70E+06
987,2,2,2.5,358000
813,3,3,2.5,412000
1058,2,2,1.5,245000
4964,2,4,2.5,460940
1292,3,3,2.25,321000
6000,2,4,3.5,633634
1284,1,1,0.75,290000
1137,3,2,2.25,445000
7502,2,5,3.5,887250
7348,1,3,2.5,739000
1286,3,3,2,429900
800,2,3,2,459000
2820,2,3,2.25,240000
1902,3,3,3,566950
8391,2,4,3.5,1.04E+06
1449,3,3,3.5,343000
4838,2,4,3.25,572115
5150,2,5,3.5,918000
1361,2,2,1.5,555000
4396,2,4,2.5,399440
914,3,3,2.5,450000
6203,2,4,2.5,648000
5000,2,4,2.5,580000
4071,2,4,2.5,415000
1389,3,3,2.5,527500
800,2,3,2.25,384000
28213,1.5,3,2.5,692000
966,2,2,1.5,455000
4120,2,4,3.25,1.28E+06
6031,2,3,2.5,415000
1344,3,3,2.5,975000
7429,2,4,2.5,799950
7268,1,5,4,545000
5005,2,4,3.5,429900
8019,2,3,2.5,275000
4136,2,3,2.5,498000
7256,2,3,2.5,754950
5562,2,4,3,895000
8327,2,4,3.25,580000
5831,2,4,2.5,379900
4888,2,4,2.5,245000
4926,2,3,2.5,417000
3211,2,3,2.5,555000
3211,2,3,2.5,555000
13721,2,4,2.5,353000
1187,2,3,2.25,539000
5040,2,3,2,434900
1078,2,2,2.25,325000
2159,3,3,2.5,650000
5850,2,4,2.5,379950
4975,2,3,2.5,700000
1590,2,3,2.5,675000
7560,1,4,1.5,379000
2867,2,3,2.5,571000
1621,2,3,2.25,475000
3047,2,4,3.5,769900
5817,2,4,3.5,633000
1433,3,3,2.5,635000
6000,2,4,3.5,1.24E+06
1007,3,3,2.25,524000
5115,2,4,3.5,485000
13095,2,3,4,1.03E+06
1262,3,3,3.5,650000
5641,2,3,2.5,754842
5553,2,4,2.5,428900
4995,2,3,2.5,329900
5932,2,4,2.5,1.04E+06
6937,2,4,2.5,544999
4344,2,4,2.75,449950
7991,2,4,2.5,635000
1180,3,3,1.75,599000
1348,2,3,3.25,478000
5040,2,4,2.5,388000
4903,2,4,3.5,809950
8417,3,4,3.5,1.06E+06
1213,2,2,2.5,659000
6738,2,4,3.75,971971
874,3,3,2.5,389000
5470,2,4,2.75,355000
10003,2,4,2.5,551500
5048,2,4,2.5,417838
7660,2,4,4.5,1.75E+06
1131,2,2,1,399950
8000,2,4,2.5,740000
683,2,3,2.5,335000
8118,2,5,5.25,2.25E+06
1921,3,3,1.75,667000
7009,2,4,2.5,920000
1350,2,3,2.5,368000
3080,2,4,2.5,307000
4534,2,4,2.75,550000
6037,2,4,2.5,594491
6516,2,4,2.5,460458
13900,1,4,2.25,859000
2875,2,3,3,399950
1977,2,3,3.25,547500
4775,2,3,2.5,310000
12880,2,4,2.75,939000
1021,3,2,2.5,329900
1193,2,3,2.5,436000
1855,2,3,2.5,320000
3825,2,3,2.5,375000
3696,2,3,2,392137
4950,2,4,2.5,520000
6389,2,5,2.75,535000
999,2,2,2.5,407000
5398,2,4,3.25,424950
1060,3,2,1.5,290000
1478,2,3,3.25,399000
1348,2,3,2.5,439990
3091,2,4,2.5,635000
5000,2,4,2.25,635000
4455,2,3,2.5,351000
1232,3,2,1.5,437500
5000,2,4,3.5,919204
6055,2,4,2.5,923990
2772,2,4,2.5,639888
2064,2,3,3.25,675000
3909,2,4,2.5,899900
4020,2,3,2.5,252000
10034,2,4,2.5,925000
1920,3,3,2.5,552000
6197,2,4,2.5,388500
1878,3,2,2,548000
4769,2,3,2.5,254950
41327,2,4,4.5,1.24E+06
1912,2,3,2.5,629000
7204,2,4,2.5,734000
1294,2,3,2.25,309000
10254,2,3,2.5,554950
207781,2,3,2.75,785000
5150,2,4,2.5,550000
5000,3,4,3.5,1.01E+06
14250,2,3,2,1.58E+06
4045,2,5,2.75,309000
3600,2,3,2.5,328423
1192,2,3,1.5,345000
5175,2,5,3.5,660000
1327,2,3,3.25,385000
1107,2,2,2.25,459000
4046,2,3,2.5,248000
15411,2,4,3.5,1.48E+06
5824,2,4,2.5,379000
5722,3,5,4.5,2.95E+06
1841,2,2,2.25,395000
2289,2,3,2.5,535000
9804,2,5,3.5,970000
1020,2,2,1.5,205000
7384,2,4,2.5,310000
1858,2,2,1.5,334500
7197,2,5,3.25,995000
4000,2,4,3,370228
4953,2,4,2.5,383000
2610,2,3,2.5,384500
8160,2,5,2.5,865000
5474,2.5,4,3.75,1.05E+06
5616,2,4,2.5,502000
8400,2,4,3.5,1.75E+06
6875,2,4,2.5,569995
64441,2,4,2.5,749950
5400,2,3,2.5,550000
5086,2,3,3.5,525000
8698,2,4,3.5,516000
61419,2,4,3.75,1.35E+06
4526,2,4,2.5,440000
1729,2,3,2.5,660000
5000,2,3,2.5,261950
4943,2,5,3.75,551000
14155,2,3,3.5,665000
5260,2,4,3.5,610000
5260,2,4,3.5,645000
6360,1,3,1.75,536751
3403,2,3,2.25,260000
6300,2,3,3.25,1.31E+06
5929,2.5,4,3.25,429900
15100,1,4,2.75,535000
1276,3,2,1.75,462550
1367,3,3,3.25,602000
9606,2,4,2.75,730000
801,3,2,1.5,300500
6455,2,5,2.5,675000
2377,2,3,2.25,415000
5831,2,3,2.5,614000
5701,2,4,2.5,385000
4613,2,4,2.75,594000
8097,2,4,2.75,860000
8899,2,4,4,1.10E+06
6226,2,4,2.75,775000
4685,2,5,2.75,430760
6361,1,2,2.5,755000
958,3,2,2.25,640000
1531,3,3,3.25,613500
213073,1,4,3.5,780000
9612,2,4,2.5,550000
4852,2,4,3.25,789500
5000,2,5,3.5,592000
5701,2,4,2.5,454950
4500,2,4,2.5,475000
904,2,2,1.75,659000
5801,2,4,2.5,570000
6551,1,5,3,347500
4500,2,4,2.5,205000
1468,2,3,3.25,380000
7663,2,5,2.75,718000
4136,2,5,2.75,515805
18645,2,4,3.25,1.03E+06
3265,2,3,2.5,437718
5515,2,4,2.5,450000
1178,2,3,2.5,515000
13444,2,2,2.5,204000
1323,3,3,2,360000
1005,3,3,2.25,550000
6050,2,3,2.5,650880
8504,2,5,3.75,1.79E+06
4983,2,4,3.5,895900
4747,2,4,2.5,585000
1464,2,3,2.25,380000
5820,2,5,2.75,565997
2076,2,3,3,459000
1303,2,3,3.75,550000
983,3,3,2.25,500000
3275,2,5,3.25,461500
10320,2,4,5.5,2.15E+06
5000,2,4,2.5,790000
1212,2,3,2.25,735000
7710,2,4,2.5,588000
4185,2,3,3.25,724500
5348,2,3,2.75,749000
7642,2,5,3.5,720000
846,2,2,1.5,250000
3600,2,3,2.75,790000
4800,2,4,2.5,392440
7460,2,4,2.25,280000
5126,3,4,4.5,1.33E+06
4847,2,4,2.5,649000
1329,2,2,2.5,457000
10800,2,4,4.25,2.23E+06
4284,2,3,3,453000
3600,2,3,2.5,329780
2390,3,2,2.5,1.05E+06
6713,2,5,4.5,771005
7752,1,3,2.5,1.30E+06
1612,3,3,3.25,607500
1968,2,2,2.25,278000
6178,2,4,2.75,475000
1920,2,3,2,270000
5334,2,4,3.5,1.30E+06
5647,2,4,2.5,778983
1780,2,3,2.5,221000
2752,2,4,2.25,338800
5225,2,5,1.5,834995
9328,2,4,2.5,550000
1559,2,3,3.5,575000
9711,2,4,2.75,649000
4738,2,4,2.5,545000
916,2,2,2.25,625000
270236,2,4,4.5,1.04E+06
1984,2.5,3,2.5,611000
5701,2,3,2.5,300000
5238,2,3,2.5,577000
3561,2,4,2.5,349990
4363,2,3,2.5,650000
853,2,2,1.5,378000
4197,2,3,2.5,313200
12015,2,5,4.25,1.21E+06
986,2,2,1.5,252500
1150,2,3,2.5,308000
5404,2,4,2.5,803100
5501,2,4,2.5,415000
4850,2,4,3.5,785000
4473,2,4,2.5,499950
8000,2,4,2.5,216000
4981,2,4,2.5,380000
3600,2,4,2.5,345000
6811,2,4,2.5,456500
5390,1,3,2.5,382495
4178,2,4,2.5,324950
8392,2,4,2.5,436472
4522,2,3,2.25,365250
6352,2,5,3.25,919990
4642,2,4,2.5,316475
4517,1,4,2.5,425000
3279,2,2,1,302860
4000,2,3,2.5,298000
18851,2,4,4,3.20E+06
9695,2,4,4,950000
3041,2,3,2.5,333000
4275,2,3,2.5,289950
811,3,3,2.25,419950
1183,3,2,1.5,306000
5902,2,4,2.5,498445
4400,2,4,2.5,775950
6405,2,3,2.5,605000
1368,2,2,1.75,520000
4987,2,4,2.75,849990
7599,1,3,2,767450
929,2,3,2.25,665000
1268,3.5,2,2.75,525000
5697,2,4,3.5,870515
4153,2,4,2.5,390000
825,3,3,1.75,500000
1041,2,3,2.25,399950
2480,2,3,2.5,305000
6724,2,4,2.5,255000
6499,2,4,2.5,415000
2155,2,3,2.5,716500
2267,3,3,2.5,425000
3855,2,4,2.5,540000
4742,2,3,2.5,324747
4145,2,3,2.5,385000
3825,2,3,2.25,270000
14380,2,5,4,1.24E+06
1647,2,3,2.5,672000
10137,2,3,2.5,310000
10756,2,3,3.5,3.00E+06
11547,2,6,4.25,2.35E+06
9391,2,3,2.5,427000
3996,2,3,2.5,389950
3730,2,3,2.5,309620
4500,2,4,2.5,399895
4875,2,4,2.5,442515
1561,3,3,2.25,375000
4500,2,3,2.5,309780
4345,2,3,2.5,425000
1073,2,2,3,405000
5115,2,3,2.5,356250
875,3,3,2.25,550000
1438,2,2,1.5,340000
4301,2,4,2.5,362865
12626,2,4,3.5,1.36E+06
9692,2,4,2.5,830000
7500,2,5,3.75,1.60E+06
5911,2,4,3.5,855000
8000,2,5,3.5,1.21E+06
15365,2,4,3.5,1.39E+06
30250,2,4,3.5,400200
1730,1.5,2,1,235000
4714,1,3,2,349950
9400,2,4,2.75,659950
1842,2,3,2.75,785000
925,2,2,2.25,475000
2700,2,3,2.5,263900
3540,2,3,2.5,342000
4725,2,3,2.5,367899
23786,1.5,3,3.5,657044
965,2,2,1.5,359950
7203,2,4,2.75,879950
5954,2,4,2.5,550000
4800,2,4,2.5,279000
1116,2.5,3,2.5,255000
1113,3,3,1.75,609500
3149,2,5,3,420000
7187,2,4,2.5,570000
2343,2,3,2.25,439000
5744,2,3,2.5,310000
4000,2,4,2.5,635000
922,2,3,2.5,399950
3600,2.5,4,2.5,805000
4000,2,4,3.5,1.80E+06
7650,1,4,3,1.21E+06
4840,2,4,2.5,745000
1119,2,2,1.5,329445
4464,2,5,3,588000
2091,2,3,2.5,494815
5250,2,3,2.75,591975
8179,2,5,2.75,600000
3496,2,3,2.75,673000
7055,2,5,3.5,889950
4104,2,4,3,500000
1396,2,3,2.25,500000
5750,2,4,4.25,890000
1180,3,3,3,437000
1486,2,3,2.25,419700
3441,1,3,2,394000
4802,1,3,2,342000
249126,1.5,3,1.75,420000
1173,3,3,2.5,580000
1228,2,2,1.5,343000
1402,2,2,1.5,390000
4694,2,3,1.5,274000
7200,2,4,2.5,700000
7210,2,4,2.5,838000
9926,2,6,3,300000
990,3,3,2.25,467000
7457,1,2,1,395000
42755,2,5,4.25,734000
4780,2,5,2.75,480000
1400,2,3,2.75,539000
6371,2,5,2.75,459950
892,2,2,1,306500
2731,2,3,2.5,408474
5200,2,3,2.75,437000
2356,2,3,1.5,160797
5440,3,4,3.5,729000
1587,2,3,2.5,499000
5705,2,4,2.75,359950
7100,2,5,3.25,929000
1174,2,2,2.5,529950
998,2.5,3,2.25,461000
1325,2,2,1.5,271115
5137,2,4,2.5,653000
1058,3,3,2.5,565000
1250,3,3,2.25,529950
5612,2,4,2.5,585000
1526,3,3,1.75,609000
2800,2,3,2.25,267000
4500,2,4,2.5,557000
6293,2,4,3.25,709950
1301,3,3,2.5,625000
2060,2,3,2.75,599000
503989,2,4,3.75,920000
3800,3,4,3.5,1.29E+06
3825,2,4,2.5,324500
5866,2,3,2.5,471500
207141,2,4,3.75,1.02E+06
43560,2,4,3.5,998000
8685,2,4,2.5,262000
6350,2,4,3.5,844000
4850,2,4,2.5,745641
7357,2,5,3,659950
4200,2,3,2.5,339989
2399,2,2,2.5,352500
1161,2,3,2.5,525000
6530,2,5,3.5,1.14E+06
4900,2,5,3.5,491000
6114,2,4,2.5,675000
1033,3,3,2.25,344000
4500,2,4,2.5,530000
7686,2,4,3.25,290500
1685,2,2,1.75,335000
16481,2,5,4,3.00E+06
3075,2,3,2.5,379000
2030,3,3,1.5,385000
9612,1,4,2.5,500012
2017,3,3,3,366750
1073,2,2,2,405000
1546,2,3,1.5,356999
1281,2,2,2.5,590000
1361,2,3,1.75,294000
4644,2,4,2.5,731500
7679,2,5,2.75,837219
871200,2,4,5.5,1.60E+06
3738,1,3,2.75,798800
809,2,2,2.5,482500
26772,2,4,2.5,820000
1722,3,3,1.5,319000
6947,2,3,2.5,950000
13404,2,4,3.5,1.27E+06
2491,3,3,2.5,378000
15360,1,5,3.75,3.35E+06
5237,2,3,2.5,489950
1106,2,2,1.75,345000
7136,2,3,2.5,510000
5033,2,4,2.5,432500
8530,2,4,2.5,650000
12429,2,4,2.5,750000
3100,2,4,3.5,870000
6543,2,4,3.5,900000
900,2,2,1.75,664950
1290,2,3,2.25,391000
205603,2,4,3.5,1.80E+06
6371,2,5,3,479349
2074,2,4,3.25,661000
1234,3,3,3.25,379000
998,2.5,3,2.25,415000
1227,3,3,3.25,375000
1186,3,3,2,355000
1889,3,3,2.5,540000
850,2,2,1.5,290000
1200,3,3,2.5,500000
6322,2,4,2.5,416000
2765,2,3,2.5,349900
1245,2,3,2.25,465000
7680,2.5,4,2.5,950000
2340,2.5,4,2.25,496800
6581,2,4,2.5,680000
4265,2,4,3.25,920000
8030,2,5,4,1.29E+06
6637,2,4,2.75,825000
1283,3,3,2.5,292000
6924,2,4,2.5,576000
761,3,2,2,670000
5086,2,4,3.5,953007
4334,2,4,2.5,399000
1155,3,2,2,399000
5670,2,4,2.75,847093
1493,3,3,2.5,599950
1614,2,3,2.5,499000
285318,2,4,2.75,760000
8234,2,4,3.75,1.70E+06
5187,2,4,3.25,1.03E+06
8765,2,4,2.5,515000
1332,2,3,2.25,355000
4000,2,4,2.75,319900
1431,2,3,3.5,460000
3383,2,2,1,305000
4818,2,3,2.5,280000
2104,2,2,2.25,394950
3000,2,4,3.5,382000
1411,3,3,2.5,560000
1204,3,3,2.25,772000
5723,2,4,2.5,324950
3078,2,3,2.5,530000
736,2.5,3,2.25,384000
6863,2,5,2.75,719950
819,2,2,2.5,319950
3848,2,3,2.5,292000
3959,2,6,3.5,1.50E+06
1027,3,2,2.5,425000
4702,2,5,3.75,799950
1157,2,2,2.5,499000
7992,2,4,2.75,572000
804,3,2,2,459000
905,3,3,2.25,529500
5811,2,4,2.5,374500
1485,2,3,2.5,584000
9656,2,4,4.5,1.90E+06
1209,2,2,2.25,505000
2457,3,2,2.5,565000
5677,2,4,2.75,799000
1452,2.5,3,2.5,547000
6604,2,3,2.5,550000
8100,1,3,2,250000
7746,2,4,4.5,960000
5884,2,4,4.25,2.95E+06
1289,2,2,1,441000
2800,2,3,2.25,265000
39553,1,3,2.5,430000
3600,2,3,2.5,286800
1362,2,3,2.5,375000
983,2,3,3.25,312500
5559,2,4,2.75,850000
1279,2,3,2.25,390500
932,3,3,2.5,455000
1303,2,2,2,455000
1180,3,3,2.25,515000
2212,2,3,3.5,362500
47480,2,3,2.5,460000
6005,2,4,3.5,540000
1165,2,3,1.75,230000
1329,2,2,2.5,425000
9752,1,5,3,298450
4848,2,4,2.5,344000
989,3,3,2.5,416286
5102,2,4,2.5,379500
1347,3,2,2.5,350000
1624,2,2,1.75,258800
9260,2,4,2.5,620000
1368,2,2,2.5,295000
6844,2,4,2.75,908990
12558,2,4,2.5,485230
2520,2,3,2.25,475000
13726,2,5,3.25,1.24E+06
1407,2.5,3,3,635000
1590,2,3,2.5,350000
1161,3,3,3.5,345000
713,3,2,2,700000
1520,2,3,2.25,490000
5929,2,5,4,1.30E+06
1051,2,2,2.5,579000
1435,2,3,1.5,552500
5024,2,4,2.75,467000
3717,2,4,2.25,305000
1525,2,2,1.5,212000
4593,2,4,2.5,429000
1358,3,3,2,479950
3000,2,3,3.5,825000
10955,2,6,6.5,1.18E+06
3814,2,3,2.25,250000
2158,2,2,1.5,289000
3368,2,3,2.5,265000
1130,3,3,2.5,344000
6000,2,4,2.75,749000
6382,2,4,2.5,492000
6902,2,4,2.5,552500
1240,2,2,2.5,653500
2550,2,4,3.25,855000
5758,2,3,1.5,333000
4500,2,4,2.5,415000
5000,2,4,3.25,445000
3402,2,3,2.5,273500
8436,2,4,2.5,969990
4400,2,5,3.5,1.20E+06
1444,3,3,3.25,430000
4000,2,4,2.5,392000
7798,2,4,2.5,795000
1330,2,3,2.5,457000
8306,2,4,2.5,453000
1384,3,3,2,376000
3800,2,4,2.5,469995
3930,2,3,2.5,540000
6500,2,4,2.5,555000
5101,1,3,2,445000
635,2,2,2,256950
4952,2,4,2.5,297000
4558,2,4,2.5,320000
7810,2,5,4.5,805000
6050,2,4,2.75,799990
3677,2,4,2.5,680000
1936,2,3,2.5,395000
3060,2,3,2.5,732000
1092,2,2,2.5,163800
1092,2,2,2.5,220000
1408,3,2,2,308625
5931,2,3,2.5,375000
3826,2,4,2.5,300000
6008,2,3,2.5,284000
740,2,2,2,610000
6765,2,4,3.25,955000
8580,2,4,2.75,982000
885,3,3,1.5,359000
7084,2,5,2.5,779380
11250,2,5,3.25,1.51E+06
1407,2.5,3,3,635000
9979,2.5,4,3.75,1.06E+06
874,3,3,2.5,389500
2752,2,5,2.5,359800
1051,3,3,3,399950
1602,2,3,3.25,320000
3266,2,3,2.5,255900
4467,2,4,2.5,380000
1521,2,3,2.75,580000
7268,1,5,3.75,545000
814,2,3,2.5,451300
6184,2,4,3.25,852880
3150,2,4,2.5,305000
1080,3,2,1.5,295000
2800,2,3,2.25,261000
5710,2,4,2.5,560000
5250,2,4,3.25,795000
4913,2,4,2.5,384950
1197,3,3,1.75,500000
5741,2,4,3.5,640000
5969,2,4,3.25,418000
4794,2,3,2,799000
18900,2.5,4,3.5,552900
1596,3,3,2.25,539950
11385,2,4,2.5,524225
1188,3,2,1.5,424950
1786,2,3,3.25,560000
6091,2,5,3,715000
6000,2,5,2.5,300000
2163,2,3,2.5,405000
1001,3,3,3,327000
6551,2,6,4,859950
7570,2,4,3,560000
2792,2,3,2.5,379900
6409,2,3,2.5,625000
5321,2,3,2.5,398096
1325,2,3,2.5,315000
6049,2,4,3.5,939000
3624,2,3,2.5,674000
3577,2,4,2.5,306000
17004,2,5,4.75,2.32E+06
1304,3,2,1,394950
6431,2,3,3.5,914154
4533,2,3,2.5,496000
1078,2,3,2.25,430100
5539,2,4,2.5,449990
5539,2,4,2.5,502000
3612,2,3,2.5,310000
3520,2.5,4,3.5,349950
1500,2,2,1.75,625000
6481,2,4,3.5,1.05E+06
3920,2,4,2.75,680000
5680,2,4,3.5,828950
4000,2,3,2.5,274950
1968,2,2,2.25,293000
3250,2,4,3.5,795000
3500,2,4,2.5,282900
8972,2,5,3.75,909950
4951,2,4,3.5,922755
8685,2,4,2.5,424000
12410,2,3,2.5,630000
46173,2,4,3.25,810000
4441,1,3,2,256703
3600,2,3,2.5,386380
3961,1,2,2,485000
4040,2,3,2.25,275000
5026,2,4,2.5,370000
1208,2,2,2.25,499950
3073,3,3,2.5,502000
1565,2,3,3.25,654000
1230,3,4,2.25,575000
7482,2,4,2.5,500000
4126,2,3,2.5,554000
12188,1,4,1.75,360000
4501,2,4,2.75,619990
6025,2,4,2.5,317500
4521,2,4,2.75,564950
2150,2,2,1.25,545000
5050,2,3,2.5,333700
2264,2,3,3.25,1.48E+06
5105,2,4,3,530000
865,3,2,1.5,396000
758,2,2,1.75,305000
4670,2,5,3.5,380000
3250,2,4,2.5,305000
5650,2,4,2.5,440000
10000,2,4,3,459000
1233,2,3,3.5,530000
11225,2,4,2.75,600000
2409,2,3,3,515000
3721,2,4,2.5,275000
1404,2,3,1.75,540000
7934,2,3,2.5,445000
955,3,3,2.5,285000
1431,2,3,2.5,480000
3642,2,5,3.25,440000
2500,2,3,2.5,287450
6283,2,4,2.5,507950
10078,2,3,3.5,750000
1022,3,3,1.5,425000
2133,2,3,3.5,420000
1250,3,3,2.5,394950
6752,2,4,3.25,635000
161607,2,3,2.5,513000
5306,2,4,2.5,380000
8519,1,4,3.25,1.13E+06
4369,2,5,3,540000
705,2,2,2.25,352499
6345,2,4,3.5,603000
5100,2,4,2.5,685000
3031,1,4,3,330675
1080,2,3,3,275000
7340,2,3,2.5,259950
15000,1,3,2,441000
11237,2,5,3.75,1.14E+06
5079,2,3,3.5,590000
1353,2,3,2.25,497000
4000,2,3,2.5,345500
907,2,3,2.25,562500
1087,2,3,2.25,355000
696,2,2,2.25,345000
4535,2,3,2.5,478000
6143,2,3,2.5,391500
3427,2,2,1.5,265000
5320,2,3,2.5,395000
1036,3,2,1.5,286308
835,2,2,2.25,370000
5610,2,5,3.5,1.08E+06
4000,2,3,2.5,298900
5787,2,4,2.5,775000
31450,2,4,3.5,790000
5119,2,3,2.5,1.05E+06
2686,2,2,1.5,249000
6145,1,3,2,348000
5604,2,5,2.5,358000
7760,2,5,2.5,260000
5104,2,4,3,765000
5400,2,3,2.5,739000
6000,2,5,3.5,890000
6432,2,4,2.5,462000
32400,1,4,2.5,380000
8234,2,5,3.5,770000
4104,2,4,3.25,641000
8175,2.5,4,4,2.30E+06
27251,1.5,4,2.5,369000
2650,2,4,3,1.11E+06
9240,2,5,2.5,357000
1251,2,3,2.75,650000
1312,3.5,3,2.5,563500
2229,2,3,2.5,345000
7163,1,3,2,479950
5196,2,4,3.5,660000
5000,2,4,2.5,800000
6036,1,3,2,253101
2479,2,3,3.5,555000
2171,1.5,4,1,240000
2171,1.5,4,1,380000
772,2,2,1.5,239000
3995,2,4,3.25,760000
7200,2,4,2.5,430000
4332,2,3,2.5,660000
4050,2,4,2.5,399963
1148,2,2,2,411000
5527,2,4,2.75,483453
1357,3,3,2,469950
7467,2,4,2.75,504058
5000,2,4,2.5,425996
5859,2,4,2.75,760005
1085,2,2,2,699999
2263,2,3,2.5,749950
5140,2,4,2.5,674600
1000,2,2,1.5,450000
7616,2,3,2.5,272000
1264,2,2,1.5,450000
2122,3,3,2.25,643950
3542,2,3,2.5,290000
2082,3,3,2.5,378000
6775,1,3,2.5,728050
11466,2,4,2.5,499160
4831,2,4,2.5,536000
5000,2,5,3.5,419900
1362,3,3,2.25,469000
6042,2,3,2.5,374000
2106,2,4,1.5,182568
7324,2,3,2.5,334888
18223,2,4,4,799900
6223,2,4,2.5,383000
374616,2,3,2.5,580000
4200,2,3,2.5,351999
2758,2,3,3,1.33E+06
4077,2,3,2.5,312000
3127,2,4,3.5,674950
7560,2,5,2.75,1.11E+06
1219,3,2,2.5,415000
5353,2,3,3,1.25E+06
2450,2,3,2.5,208800
1131,3,2,2.5,452000
5225,2,5,2.75,837000
4247,2,5,3.5,780000
6120,2,4,3.5,1.49E+06
10125,2,5,3.75,1.60E+06
4725,2,3,2.5,369946
7200,2,3,2.75,530000
6079,2,4,2.5,386000
